nexonsn,npsn,bonusprob,bonustype,gender,classgroup,charid,probitemgetresult,itemlevel,itemget,itemid,itemtype,itemgrade,itemenchantbef,itemenchantaft,itemuid,itemgetprob,playtime,chartype,usernickname,charcode,probitemgettype,userlevel,tribe,ispcroom,idcategory,id,actionid,charlevel,charname,class,isburningchar
853854,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43335854,1,110,1,1072272,1,2,6,7,7205760675103181624,70,21055,null,null,null,1,null,412,2,WrappedArray(meso),WrappedArray(373700),20211215225933991,110,Anytime71,412,0
2114468197,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,41623678,1,120,1,1032031,1,2,9,10,576466567689221537,55,84,null,null,null,1,null,435,2,WrappedArray(meso),WrappedArray(692200),20211215225934887,237,소라찜에소주,435,0
201544360,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43328750,1,40,1,1402007,1,1,0,1,7205760666513186185,95,636,null,null,null,1,null,6110,2,WrappedArray(meso),WrappedArray(3600),20211215225935246,42,용검쓰는친구,6110,0
1544095296,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,30139410,2,110,1,1122274,1,1,3,3,3747000387530557490,85,11825,null,null,null,1,null,16212,1,WrappedArray(meso),WrappedArray(203300),20211215225937751,163,셉존라라,16212,0
570455289,null,"WrappedArray(99.75, 0.0, 0.0, 0.25, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97971347,1,30,1,1102590,1,0,0,1,6054758831684105571,95,1550,null,null,null,1,null,220,2,WrappedArray(meso),WrappedArray(2100),20211215225937402,43,Tcll삐,220,0
2080491189,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43338880,1,110,1,1582012,1,1,1,2,2594079050427606965,90,61356,null,null,null,1,null,3711,2,WrappedArray(meso),WrappedArray(104275),20211215225939956,95,로켓진범,3711,0
1644800663,null,"WrappedArray(94.5, 0.0, 0.0, 5.5, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,27931407,1,80,1,1052125,1,2,1,2,6354616065724410855,90,4796,null,null,null,1,null,15512,2,WrappedArray(meso),WrappedArray(42000),20211215225940310,179,환창공,15512,0
1359502094,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,94238402,1,140,1,1122150,1,3,4,5,8214566970159269798,80,22197,null,null,null,1,null,2413,2,WrappedArray(meso),WrappedArray(549800),20211215225941333,266,현극,2413,0
1292438471,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5985671,1,120,1,1050253,1,2,6,7,7926336559647845902,70,595,null,null,null,1,null,530,2,WrappedArray(meso),WrappedArray(470256),20211215225941319,61,원스라이프,530,0
33796860,null,"WrappedArray(65.0, 0.0, 0.0, 35.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97970728,1,100,1,1050096,1,2,7,8,4467571796719452027,65,29933,null,null,null,1,null,332,2,WrappedArray(meso),WrappedArray(321000),20211215225942668,135,아다지상,332,0
1174931707,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,92210785,2,140,1,1582015,1,2,9,9,3891111040120913202,55,4185,null,null,null,1,null,3513,2,WrappedArray(meso),WrappedArray(1098600),20211215225943746,240,평양카센타,3513,0
436543907,null,"WrappedArray(75.0, 0.0, 0.0, 25.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,33411994,2,110,1,1032227,1,2,5,5,4038889689271306781,75,32576,null,null,null,1,null,15513,2,WrappedArray(meso),WrappedArray(310788),20211215225944659,248,대망아크,15513,0
84131983,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97719651,2,140,1,1072487,1,2,9,9,1441210527913375886,55,2180,null,null,null,1,null,3313,2,WrappedArray(meso),WrappedArray(1065642),20211215225945308,202,티배깅그만해,3313,0
151480529,null,"WrappedArray(31.5, 68.47, 0.03, 0.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,3449136,3,140,1,1113055,1,4,16,15,1152922784507373805,30,70766,null,null,null,1,null,1113,2,WrappedArray(meso),WrappedArray(28812500),20211215225946595,267,언어혁명,1113,0
805684638,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7073524,2,110,1,1052071,1,1,2,2,288232334656859962,85,1029,null,null,null,1,null,2312,2,WrappedArray(meso),WrappedArray(160700),20211215225947006,120,크앙겸링크,2312,0
2080491189,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43338880,1,110,1,1582012,1,1,6,7,2594079050427606965,70,61364,null,null,null,1,null,3711,2,WrappedArray(meso),WrappedArray(362489),20211215225947423,95,로켓진범,3711,0
1778459736,null,"WrappedArray(31.5, 68.48, 0.02, 0.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5397504,3,130,1,1004237,1,0,14,13,5764609421409829196,30,2810,null,null,null,1,null,16413,1,WrappedArray(meso),WrappedArray(7816125),20211215225947597,230,개념호영요,16413,0
1426388711,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7082944,1,100,1,1060111,1,0,6,7,7638106162021337943,70,4983,null,null,null,1,null,132,2,WrappedArray(meso),WrappedArray(281000),20211215225949128,100,손창꾼,132,0
436296806,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,101352113,1,100,1,1002383,1,1,1,2,1152980108811812767,90,12272,null,null,null,1,null,434,2,WrappedArray(meso),WrappedArray(81000),20211215225949846,101,득랴,434,0
2063670686,null,"WrappedArray(31.5, 0.0, 0.03, 68.5, 1.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,24064962,1,160,1,1012632,1,4,15,16,2305848210419360281,30,902,null,null,null,1,null,313,2,WrappedArray(meso),WrappedArray(69377550),20211215225950601,257,뻐버벙,313,0
268619829,null,"WrappedArray(45.0, 55.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102246410,3,150,1,1402196,1,2,11,10,7349875815934367003,45,21245,null,null,null,1,null,1112,1,WrappedArray(meso),WrappedArray(6573430),20211215225951054,159,진심시그,1112,0
1644568231,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7088606,1,80,1,1002640,1,2,4,5,8070451713364002152,80,951,null,null,null,1,null,6512,2,WrappedArray(meso),WrappedArray(103400),20211215225951567,100,육전엔,6512,0
587509861,null,"WrappedArray(35.0, 0.0, 0.02, 65.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,20624518,1,200,1,1342104,1,4,13,14,6054620158828209264,35,66856,null,null,null,1,null,435,2,WrappedArray(meso),WrappedArray(22378770),20211215225952370,260,Bless,435,0
805684638,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7073524,1,110,1,1052071,1,1,4,5,288232334656859962,80,1037,null,null,null,1,null,2312,2,WrappedArray(meso),WrappedArray(267200),20211215225955017,120,크앙겸링크,2312,0
1007492509,null,"WrappedArray(89.25, 0.0, 0.0, 10.75, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97958394,1,120,1,1072957,1,2,3,4,8214566927209646532,85,267,null,null,null,1,null,2112,2,WrappedArray(meso),WrappedArray(277500),20211215225954672,133,개잘먹는형욱,2112,0
1375976297,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7079787,1,140,1,1382245,1,1,2,3,7205760602088749223,85,3499,null,null,null,1,null,222,2,WrappedArray(meso),WrappedArray(330300),20211215225955143,171,리미짱짱썬콜,222,0
923402074,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97798490,1,0,1,0,0,,47760,37690,0,1.666666666666667E9,178,null,null,null,4,null,3712,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(HairCoupon, 5150116, 150000050, 432820399)",20211215225955127,200,구겨진손목,3712,0
486802925,null,"WrappedArray(31.5, 68.47, 0.03, 0.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7263584,3,200,1,1213018,1,4,16,15,576462457405885301,30,22300,null,null,null,1,null,15113,1,WrappedArray(meso),WrappedArray(77279632),20211215225955752,236,아델rbejr,15113,0
1627761759,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43337291,1,50,1,1132045,1,2,2,3,5188153354917138694,85,522,null,null,null,1,null,15511,1,WrappedArray(meso),WrappedArray(14720),20211215225956108,61,방패아크33,15511,0
1426388711,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7082944,1,100,1,1002379,1,0,2,3,1729384202530505226,85,4991,null,null,null,1,null,132,2,WrappedArray(meso),WrappedArray(121000),20211215225957295,100,손창꾼,132,0
420258811,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,27926244,1,100,1,1002646,1,0,1,2,576466309991222173,90,172,null,null,null,1,null,15512,2,WrappedArray(meso),WrappedArray(81000),20211215225957911,100,샹아크스,15512,0
1409812536,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,25512272,1,100,1,1022231,1,2,2,3,576466047998407685,85,37998,null,null,null,1,null,223,2,WrappedArray(meso),WrappedArray(117370),20211215225957721,240,새크,223,0
1426280233,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,4833897,1,0,1,1062233,1,,0,0,101176170,50000,304,null,null,null,2,null,333,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000064, 101176163)",20211215225957782,204,YJPathfinder,333,0
2013640671,null,"WrappedArray(99.75, 0.0, 0.0, 0.25, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,30104590,1,140,1,1004229,1,2,0,1,4899921840597839828,95,7858,null,null,null,1,null,15113,2,WrappedArray(meso),WrappedArray(110800),20211215230001186,211,오톰크리스피,15113,0
420258811,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,27926244,1,100,1,1002646,1,0,2,3,576466309991222173,85,177,null,null,null,1,null,15512,2,WrappedArray(meso),WrappedArray(121000),20211215230002009,100,샹아크스,15512,0
50811551,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102247031,1,40,1,1312007,1,1,2,3,5908723664592900793,85,4541,null,null,null,1,null,3110,2,WrappedArray(meso),WrappedArray(8439),20211215230001648,39,달팽이디몬,3110,0
2064074305,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97467783,1,150,1,1213016,1,2,0,1,3602880651084185021,95,1054,null,null,null,1,null,6313,2,WrappedArray(meso),WrappedArray(136000),20211215230002149,229,쭈마뽀,6313,0
722125078,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43198478,1,110,1,1212098,1,0,4,5,5908723647414100375,80,7692,null,null,null,1,null,2712,2,WrappedArray(meso),WrappedArray(253840),20211215230001778,113,오드유나,2712,0
755303233,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,29613514,1,0,1,1005924,1,,0,0,198087780,50000,84,null,null,null,2,null,423,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000000, 197946508)",20211215230002643,253,영주뉘,423,0
84546819,null,"WrappedArray(100.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1414266,1,140,1,1032200,1,4,11,12,1279900389640,100,9789,null,null,null,1,null,223,2,WrappedArray(meso),WrappedArray(5625900),20211215230003227,262,찌질상민,223,0
2064074305,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97467783,1,150,1,1213016,1,2,2,3,3602880651084185021,85,1057,null,null,null,1,null,6313,2,WrappedArray(meso),WrappedArray(406000),20211215230004897,229,쭈마뽀,6313,0
1678034258,null,"WrappedArray(57.75, 0.0, 0.0, 42.25, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1599905,1,140,1,1213014,1,2,9,10,3170535645202357759,55,1530,null,null,null,1,null,15112,2,WrappedArray(meso),WrappedArray(1098600),20211215230004648,178,김희돔,15112,0
1829258386,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,29426685,1,0,1,1073606,1,,0,0,198087785,50000,4954,null,null,null,2,null,435,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000000, 197946516)",20211215230005396,234,ruwal,435,0
218927219,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6965745,1,120,1,1113282,1,2,0,1,5764609412820640950,95,121,null,null,null,1,null,113,2,WrappedArray(meso),WrappedArray(67997),20211215230005776,237,도연아엄마야,113,0
1459873115,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,96418097,2,120,1,1102172,1,2,2,2,1729440912655126410,85,7470,null,null,null,1,null,15513,2,WrappedArray(meso),WrappedArray(202148),20211215230006009,230,솜아향,15513,0
1392828199,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43186558,1,110,1,1492209,1,2,6,7,288236208718529206,70,6544,null,null,null,1,null,522,2,WrappedArray(meso),WrappedArray(336330),20211215230007328,135,오래가는소울,522,0
1627689331,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1594860,2,130,1,1004227,1,1,9,9,2305844503862319508,55,1144,null,null,null,1,null,16412,2,WrappedArray(meso),WrappedArray(879800),20211215230007840,133,호영몰루,16412,0
1745209285,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102241887,1,40,1,1052113,1,2,3,4,576519382278404338,85,72707,null,null,null,1,null,232,2,WrappedArray(meso),WrappedArray(11200),20211215230008468,148,pc방젠더도둑,232,0
1459873115,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,96418097,1,120,1,1102172,1,2,3,4,1729440912655126410,85,7473,null,null,null,1,null,15513,2,WrappedArray(meso),WrappedArray(269175),20211215230009372,230,솜아향,15513,0
218710146,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,29221551,1,38,1,1051024,1,2,2,3,2017618096260707019,85,42,null,null,null,1,null,6313,2,WrappedArray(meso),WrappedArray(7600),20211215230009322,235,군뉴눈,6313,0
336045816,null,"WrappedArray(65.0, 0.0, 0.0, 35.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102232782,2,150,1,1003797,1,2,7,7,5476435879936536358,65,1280,null,null,null,1,null,3122,2,WrappedArray(meso),WrappedArray(1081000),20211215225919909,167,Valx,3122,0
1829175098,null,"WrappedArray(30.0, 69.97, 0.03, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,28825338,3,140,1,1113055,1,4,17,16,7205760400225719605,30,9844,null,null,null,1,null,423,2,WrappedArray(meso),WrappedArray(33620400),20211215225920430,243,준발,423,0
1694630828,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,90540271,2,130,1,1072976,1,2,4,4,4755802164281151116,80,15698,null,null,null,1,null,533,2,WrappedArray(meso),WrappedArray(418380),20211215225920658,275,과설탕,533,0
1694630828,null,"WrappedArray(75.0, 0.0, 0.0, 25.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,90540271,1,130,1,1072976,1,2,5,6,4755802164281151116,75,15700,null,null,null,1,null,533,2,WrappedArray(meso),WrappedArray(501885),20211215225922965,275,과설탕,533,0
1694630828,null,"WrappedArray(65.0, 0.0, 0.0, 35.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,90540271,1,130,1,1072976,1,2,7,8,4755802164281151116,65,15702,null,null,null,1,null,533,2,WrappedArray(meso),WrappedArray(668800),20211215225925214,275,과설탕,533,0
168046257,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,29442179,1,11,1,1041004,1,0,3,4,3458769981313959841,85,12125,null,null,null,1,null,16413,2,WrappedArray(meso),WrappedArray(1200),20211215225927344,232,루잔이다,16413,0
1744937302,null,"WrappedArray(40.0, 60.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,4704745,3,150,1,1132178,1,3,3,2,6354615481608782814,40,7362,null,null,null,1,null,2513,2,WrappedArray(meso),WrappedArray(55832200),20211215225927535,264,짱깩,2513,0
1426388711,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7082944,1,100,1,1040122,1,0,1,2,7638106162021337630,90,4962,null,null,null,1,null,132,2,WrappedArray(meso),WrappedArray(81000),20211215225928060,100,손창꾼,132,0
1342873492,null,"WrappedArray(52.5, 47.5, 0.0, 0.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,42709834,3,150,1,1132176,1,2,1,0,2882309387924661826,50,9220,null,null,null,1,null,6313,2,WrappedArray(meso),WrappedArray(55832200),20211215225928622,239,사도덕배,6313,0
33796860,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97970728,1,58,1,1050053,1,2,0,1,2594215850676651683,95,29920,null,null,null,1,null,332,2,WrappedArray(meso),WrappedArray(8800),20211215225929472,135,아다지상,332,0
1426388711,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7082944,1,100,1,1040122,1,0,2,3,7638106162021337630,85,4963,null,null,null,1,null,132,2,WrappedArray(meso),WrappedArray(121000),20211215225929510,100,손창꾼,132,0
336045816,null,"WrappedArray(68.25, 0.0, 0.0, 31.75, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102232782,2,150,1,1003797,1,2,7,7,5476435879936536358,65,1289,null,null,null,1,null,3122,2,WrappedArray(meso),WrappedArray(1081000),20211215225929342,167,Valx,3122,0
